Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,Month_Code,Month_Name,Year,SI,Facility,1st Dose,2nd Dose,3rd Dose,4th Dose,5th Dose,1st Visit,2nd Visit,3rd Visit,4th Visit,Counseling on Post partum FP method,No. of mother Suffering from APH,Inj.antenatal costeroides in(24-34 weeks),No.of Pregnant mother Receive Misoprostol,Normal,C-Section,Others (Forcep/Vacuum/Breech),No. of delivery followed (AMTSL),No. of mother uses Partograph,No. of mother Suffering from IPH,No. of services post abortion care,No. of pre-eclampsia patient,1st Visit (PNC),2nd Visit (PNC),3rd Visit (PNC),4th Visit (PNC),No. of mother counseled on FP method after Postpartum,No. of mother suffering from PPH after Delivery
01,Rajshahi,0111,,011101,,08,August,2025,12,"Shailgachhi, UH&FWC",0,0,0,0,0,9,2,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,08,August,2025,13,"Naogaon, MCWC",7,8,6,5,4,380,70,29,18,497,0,0,0,31,0,0,31,31,0,0,0,31,25,7,11,74,0
01,Rajshahi,0111,,011101,,09,September,2025,1,"Bakterpur, UH&FWC",0,0,0,0,0,18,4,1,1,24,0,0,0,1,0,0,1,1,0,0,0,2,2,5,0,8,0
01,Rajshahi,0111,,011101,,09,September,2025,2,"Balihar, UH&FWC",0,0,0,0,0,34,14,8,5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,61,0
01,Rajshahi,0111,,011101,,09,September,2025,3,"Barshail, UH&FWC",0,0,0,0,0,36,17,4,3,60,0,0,0,1,0,0,1,0,0,0,0,1,1,1,15,18,0
01,Rajshahi,0111,,011101,,09,September,2025,4,"Boalia, UH&FWC",0,0,0,0,0,18,2,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
01,Rajshahi,0111,,011101,,09,September,2025,5,"Chandipur, UH&FWC",0,0,0,0,0,32,15,7,6,60,0,0,0,2,0,0,2,0,0,0,0,2,0,0,13,15,0
01,Rajshahi,0111,,011101,,09,September,2025,6,"Dubalhati, UH&FWC",0,0,0,0,0,31,21,11,5,68,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1,16,0
01,Rajshahi,0111,,011101,,09,September,2025,7,"Hapania, UH&FWC",0,0,0,0,0,31,38,24,99,93,0,0,0,1,0,0,1,0,0,0,0,1,7,22,63,93,0
01,Rajshahi,0111,,011101,,09,September,2025,8,"Hashaigari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,09,September,2025,9,"Kirtipur, UH&FWC",0,0,0,0,0,10,25,9,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,25,0
01,Rajshahi,0111,,011101,,09,September,2025,10,"Shikarpur, UH&FWC",0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,09,September,2025,11,"Tilakpur, UH&FWC",0,0,0,0,0,17,9,4,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,0
01,Rajshahi,0111,,011101,,09,September,2025,12,"Shailgachhi, UH&FWC",0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,09,September,2025,13,"Naogaon, MCWC",3,6,6,7,4,158,69,26,20,273,0,0,0,32,1,0,32,32,0,0,0,33,30,39,20,122,0
01,Rajshahi,0111,,011101,,10,October,2025,1,"Bakterpur, UH&FWC",0,0,0,0,0,17,12,1,3,33,0,0,0,5,0,0,5,5,0,0,0,10,6,2,0,5,0
01,Rajshahi,0111,,011101,,10,October,2025,2,"Balihar, UH&FWC",0,0,0,0,0,35,12,6,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,0
01,Rajshahi,0111,,011101,,10,October,2025,3,"Barshail, UH&FWC",0,0,0,0,0,26,12,4,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,18,0
01,Rajshahi,0111,,011101,,10,October,2025,4,"Boalia, UH&FWC",0,0,0,0,0,11,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,10,October,2025,5,"Chandipur, UH&FWC",0,0,0,0,0,31,5,7,8,51,0,0,0,1,0,0,1,0,0,0,0,1,0,0,9,10,0
01,Rajshahi,0111,,011101,,10,October,2025,6,"Dubalhati, UH&FWC",0,0,0,0,0,40,27,7,8,82,0,0,0,0,0,0,0,0,0,0,0,0,12,6,5,23,0
01,Rajshahi,0111,,011101,,10,October,2025,7,"Hapania, UH&FWC",0,0,0,0,0,23,30,32,81,168,0,0,0,0,0,0,0,0,0,0,0,0,12,37,81,130,0
01,Rajshahi,0111,,011101,,10,October,2025,8,"Hashaigari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,10,October,2025,9,"Kirtipur, UH&FWC",0,0,0,0,0,14,8,6,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,20,0
01,Rajshahi,0111,,011101,,10,October,2025,10,"Shikarpur, UH&FWC",0,0,0,0,0,8,2,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,10,October,2025,11,"Tilakpur, UH&FWC",0,0,0,0,0,23,5,5,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0
01,Rajshahi,0111,,011101,,10,October,2025,12,"Shailgachhi, UH&FWC",0,0,0,0,0,16,3,2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,10,October,2025,13,"Naogaon, MCWC",6,2,2,7,7,152,52,26,9,239,0,0,0,36,0,0,36,36,0,0,0,36,11,14,21,82,0
01,Rajshahi,0111,,011102,,10,October,2024,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,35,15,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
01,Rajshahi,0111,,011102,,10,October,2024,2,"Bhimpur, UH&FWC",0,0,0,0,0,40,15,10,4,30,0,0,0,0,0,0,0,0,0,0,0,0,6,12,6,0,0
01,Rajshahi,0111,,011102,,10,October,2024,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,10,8,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,10,October,2024,4,"Cheragpur, UH&FWC",0,0,0,0,0,25,18,9,2,50,0,0,0,2,0,0,2,0,0,0,0,2,2,2,12,50,0
01,Rajshahi,0111,,011102,,10,October,2024,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,8,12,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,10,October,2024,6,"Hatur, UH&FWC",0,0,0,0,0,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,10,October,2024,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0
01,Rajshahi,0111,,011102,,10,October,2024,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,10,October,2024,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,11,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
01,Rajshahi,0111,,011102,,10,October,2024,10,"Uttargram, UH&FWC",0,0,0,0,0,58,24,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
01,Rajshahi,0111,,011102,,10,October,2024,11,"Matajihut, Mohadebpur, MCWC",0,0,0,0,0,19,48,45,8,120,0,0,0,10,0,0,10,0,0,0,0,10,0,0,0,10,0
01,Rajshahi,0111,,011102,,11,November,2024,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,39,11,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,2,"Bhimpur, UH&FWC",0,0,0,0,0,35,15,11,5,0,0,0,6,0,0,0,0,0,0,0,0,0,9,8,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,10,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,4,"Cheragpur, UH&FWC",0,0,0,0,0,20,15,8,2,33,0,0,0,2,0,0,2,0,0,0,0,2,2,7,21,33,0
01,Rajshahi,0111,,011102,,11,November,2024,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,2,2,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,6,"Hatur, UH&FWC",0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,4,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,13,0
01,Rajshahi,0111,,011102,,11,November,2024,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,12,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,10,"Uttargram, UH&FWC",0,0,0,0,0,28,22,10,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,11,"Matajihut, Mohadebpur, MCWC",0,0,0,0,0,19,34,31,6,90,0,0,0,14,0,0,14,0,0,0,0,14,0,0,0,14,0
01,Rajshahi,0111,,011102,,12,December,2024,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,28,23,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
01,Rajshahi,0111,,011102,,12,December,2024,2,"Bhimpur, UH&FWC",0,0,0,0,0,31,17,12,11,30,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,20,10,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,4,"Cheragpur, UH&FWC",0,0,0,0,0,24,16,6,3,51,0,0,0,1,0,0,1,0,0,0,0,1,1,1,24,51,0
01,Rajshahi,0111,,011102,,12,December,2024,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,6,"Hatur, UH&FWC",0,0,0,0,0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,6,3,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,17,0
01,Rajshahi,0111,,011102,,12,December,2024,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,10,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,10,"Uttargram, UH&FWC",0,0,0,0,0,26,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,11,"Matajihut, Mohadebpur, MCWC",0,0,0,0,0,17,29,21,3,70,0,0,0,11,0,0,11,0,0,0,0,11,0,0,0,11,0
01,Rajshahi,0111,,011102,,01,January,2025,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,18,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
01,Rajshahi,0111,,011102,,01,January,2025,2,"Bhimpur, UH&FWC",0,0,0,0,0,25,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,4,"Cheragpur, UH&FWC",0,0,0,0,0,16,11,4,3,35,0,0,0,1,0,0,1,0,0,0,0,1,1,1,16,35,0
01,Rajshahi,0111,,011102,,01,January,2025,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,6,"Hatur, UH&FWC",0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,6,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0
01,Rajshahi,0111,,011102,,01,January,2025,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,8,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,10,"Uttargram, UH&FWC",0,0,0,0,0,21,16,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,11,"Matajihut, Mohadebpur, MCWC",0,0,0,0,0,23,26,14,7,70,0,0,11,13,0,0,13,0,0,0,0,13,0,0,0,13,0
01,Rajshahi,0111,,011102,,02,February,2025,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,15,7,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,2,"Bhimpur, UH&FWC",0,0,0,0,0,15,12,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,4,"Cheragpur, UH&FWC",0,0,0,0,0,0,0,0,0,51,0,0,0,1,0,0,1,0,0,0,0,1,21,12,0,51,0
01,Rajshahi,0111,,011102,,02,February,2025,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,3,3,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,6,"Hatur, UH&FWC",0,0,0,0,0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,4,6,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0
01,Rajshahi,0111,,011102,,02,February,2025,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,10,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,10,"Uttargram, UH&FWC",0,0,0,0,0,34,21,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,11,"Matajihut, Mohadebpur, MCWC",0,0,0,0,0,19,28,18,7,72,0,0,0,9,0,0,9,0,0,0,0,9,0,0,0,9,0
01,Rajshahi,0111,,011102,,03,March,2025,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,29,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,2,"Bhimpur, UH&FWC",0,0,0,0,0,17,20,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,4,"Cheragpur, UH&FWC",0,0,0,0,0,22,7,3,1,70,0,0,0,1,0,0,1,0,0,0,0,1,1,6,9,70,0
01,Rajshahi,0111,,011102,,03,March,2025,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,2,2,5,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,6,"Hatur, UH&FWC",0,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,5,4,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0
01,Rajshahi,0111,,011102,,03,March,2025,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,10,"Uttargram, UH&FWC",0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,11,"Matajihut, Mohadebpur, MCWC",0,0,0,0,0,17,19,19,5,60,0,0,8,4,0,0,4,0,0,0,0,4,0,0,0,4,0
01,Rajshahi,0111,,011102,,04,April,2025,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,54,3,0,0,45,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,04,April,2025,2,"Bhimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,04,April,2025,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,6,8,10,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,17,0
01,Rajshahi,0111,,011102,,04,April,2025,4,"Cheragpur, UH&FWC",0,0,0,0,0,19,7,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,0
01,Rajshahi,0111,,011102,,04,April,2025,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,1,5,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,04,April,2025,6,"Hatur, UH&FWC",0,0,0,0,0,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,04,April,2025,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,6,5,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
01,Rajshahi,0111,,011102,,04,April,2025,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,04,April,2025,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,04,April,2025,10,"Uttargram, UH&FWC",0,0,0,0,0,28,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,04,April,2025,11,"Matajihut, Mohadebpur, MCWC",0,0,0,0,0,18,20,8,2,48,0,0,0,12,0,0,12,0,0,0,0,12,0,0,0,12,0
01,Rajshahi,0111,,011102,,05,May,2025,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,48,5,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,05,May,2025,2,"Bhimpur, UH&FWC",0,0,0,0,0,19,7,5,2,32,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,9,0
01,Rajshahi,0111,,011102,,05,May,2025,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,05,May,2025,4,"Cheragpur, UH&FWC",0,0,0,0,0,31,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
01,Rajshahi,0111,,011102,,05,May,2025,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,1,6,3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,05,May,2025,6,"Hatur, UH&FWC",0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,05,May,2025,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,4,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
01,Rajshahi,0111,,011102,,05,May,2025,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,05,May,2025,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,05,May,2025,10,"Uttargram, UH&FWC",0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,05,May,2025,11,"Matajihut, Mohadebpur, MCWC",0,0,0,0,0,15,9,1,1,26,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,0
01,Rajshahi,0111,,011102,,06,June,2025,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,37,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,72,0
01,Rajshahi,0111,,011102,,06,June,2025,2,"Bhimpur, UH&FWC",0,0,0,0,0,10,3,3,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0
01,Rajshahi,0111,,011102,,06,June,2025,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
01,Rajshahi,0111,,011102,,06,June,2025,4,"Cheragpur, UH&FWC",0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
01,Rajshahi,0111,,011102,,06,June,2025,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,2,1,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,06,June,2025,6,"Hatur, UH&FWC",0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,06,June,2025,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,4,2,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
01,Rajshahi,0111,,011102,,06,June,2025,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,06,June,2025,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,06,June,2025,10,"Uttargram, UH&FWC",0,0,0,0,0,22,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,06,June,2025,11,"Matajihut, Mohadebpur, MCWC",0,0,0,0,0,9,7,5,1,22,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0
01,Rajshahi,0111,,011102,,07,July,2025,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,57,2,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,0
01,Rajshahi,0111,,011102,,07,July,2025,2,"Bhimpur, UH&FWC",0,0,0,0,0,21,6,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,0
01,Rajshahi,0111,,011102,,07,July,2025,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,07,July,2025,4,"Cheragpur, UH&FWC",0,0,0,0,0,16,9,4,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
01,Rajshahi,0111,,011102,,07,July,2025,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,07,July,2025,6,"Hatur, UH&FWC",0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,07,July,2025,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,3,2,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0
01,Rajshahi,0111,,011102,,07,July,2025,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,07,July,2025,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,16,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,07,July,2025,10,"Uttargram, UH&FWC",0,0,0,0,0,23,8,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,07,July,2025,11,"Matajihut, Mohadebpur, MCWC",0,0,0,0,0,12,15,2,0,29,0,0,0,10,0,0,10,0,0,0,0,10,0,0,0,10,0
01,Rajshahi,0111,,011102,,08,August,2025,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
01,Rajshahi,0111,,011102,,08,August,2025,2,"Bhimpur, UH&FWC",0,0,0,0,0,31,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,0
01,Rajshahi,0111,,011102,,08,August,2025,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
