Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,Month_Code,Month_Name,Year,SI,Facility,No. of neonatal start KMC,No. of neonatal start KMC hospital delivery,No. of child discharge,No. of child discharge on request,No. of child discontinue KMC services,No. of child reffered for complication,No. of death received KMC services,No. of neonatal KMC followup,BCG (after birth),1/Child age 6 weeks,2/Child age 10 weeks,3/Child age 14 weeks,1/Child age 6 weeks (PCV),2/Child age 10 weeks (PCV),3/Child age 14 weeks (PCV),1/Child age 6 weeks (BOPV),2/Child age 10 weeks (BOPV),3/Child age 14 weeks (BOPV),1/Child age 6 weeks (IPV),2/Child age 14 weeks (IPV),1/Child age 9 months,2/Child age 15 months,Live Birth,Low birth weight Newborn (weight <2500gm),Low birth weight Newborn (weight <2000gm),Low birth weight Newborn (Before 37 weeks),Fresh,Macerated,Total still birth,Neo-Death Maternal,Maternal Death,Male,Female,Child Male (0-1)year,Child Female (0-5)year,Others,Total,Female (Outdoor),Child (0-1) year,Child (0-5) year,Total (Outdoor),No. of Facility Health Education,No. of School Health Education by SACMO
01,Rajshahi,0111,,011101,,05,May,2025,13,"Naogaon, MCWC",0,0,0,0,0,0,0,0,7,8,11,9,8,11,9,8,11,9,0,9,13,6,28,0,0,0,0,0,0,0,0,1,38,0,1,0,40,0,0,0,,4,0
01,Rajshahi,0111,,011101,,06,June,2025,1,"Bakterpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,53,12,23,0,105,0,0,0,,0,0
01,Rajshahi,0111,,011101,,06,June,2025,2,"Balihar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,55,8,42,0,112,0,0,0,,4,0
01,Rajshahi,0111,,011101,,06,June,2025,3,"Barshail, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,75,21,19,4,123,0,0,0,,4,0
01,Rajshahi,0111,,011101,,06,June,2025,4,"Boalia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,4,0,24,0,0,0,,0,0
01,Rajshahi,0111,,011101,,06,June,2025,5,"Chandipur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,69,16,34,5,148,0,0,0,,4,0
01,Rajshahi,0111,,011101,,06,June,2025,6,"Dubalhati, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,9,21,0,62,0,0,0,,2,0
01,Rajshahi,0111,,011101,,06,June,2025,7,"Hapania, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,188,37,44,0,281,0,0,0,,4,4
01,Rajshahi,0111,,011101,,06,June,2025,8,"Hashaigari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,5,0,16,0,0,0,,0,0
01,Rajshahi,0111,,011101,,06,June,2025,9,"Kirtipur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,5,8,0,72,0,0,0,,0,0
01,Rajshahi,0111,,011101,,06,June,2025,10,"Shikarpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0111,,011101,,06,June,2025,11,"Tilakpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66,13,32,0,114,0,0,0,,2,0
01,Rajshahi,0111,,011101,,06,June,2025,12,"Shailgachhi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,5,9,0,56,0,0,0,,0,0
01,Rajshahi,0111,,011101,,06,June,2025,13,"Naogaon, MCWC",4,0,0,0,0,0,0,0,16,14,9,11,14,9,11,14,9,11,0,22,16,8,32,2,0,0,0,0,0,0,0,31,0,3,0,0,34,36,0,0,,4,0
01,Rajshahi,0111,,011101,,07,July,2025,1,"Bakterpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,58,12,25,0,103,0,0,0,,0,0
01,Rajshahi,0111,,011101,,07,July,2025,2,"Balihar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,5,28,0,128,0,0,0,,4,0
01,Rajshahi,0111,,011101,,07,July,2025,3,"Barshail, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,11,20,6,0,137,0,0,0,,4,0
01,Rajshahi,0111,,011101,,07,July,2025,4,"Boalia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,5,0,23,0,0,0,,0,0
01,Rajshahi,0111,,011101,,07,July,2025,5,"Chandipur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,49,10,53,4,163,0,0,0,,4,4
01,Rajshahi,0111,,011101,,07,July,2025,6,"Dubalhati, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,14,13,0,55,0,0,0,,2,0
01,Rajshahi,0111,,011101,,07,July,2025,7,"Hapania, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,264,50,58,0,393,0,0,0,,0,4
01,Rajshahi,0111,,011101,,07,July,2025,8,"Hashaigari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,10,8,0,38,0,0,0,,0,0
01,Rajshahi,0111,,011101,,07,July,2025,9,"Kirtipur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,55,4,11,0,80,0,0,0,,0,0
01,Rajshahi,0111,,011101,,07,July,2025,10,"Shikarpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,2,14,0,0,0,,0,0
01,Rajshahi,0111,,011101,,07,July,2025,11,"Tilakpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,8,24,0,99,0,0,0,,2,0
01,Rajshahi,0111,,011101,,07,July,2025,12,"Shailgachhi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,45,3,7,0,63,0,0,0,,0,0
01,Rajshahi,0111,,011101,,07,July,2025,13,"Naogaon, MCWC",0,0,0,0,0,0,0,0,8,8,9,9,8,9,9,8,9,9,0,17,7,8,32,1,2,0,0,0,0,0,0,0,50,2,4,2,58,44,0,0,,4,0
01,Rajshahi,0111,,011101,,08,August,2025,1,"Bakterpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,66,10,22,0,105,0,0,0,,0,0
01,Rajshahi,0111,,011101,,08,August,2025,2,"Balihar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,95,5,27,0,132,0,0,0,,4,0
01,Rajshahi,0111,,011101,,08,August,2025,3,"Barshail, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,11,17,6,134,0,0,0,,4,0
01,Rajshahi,0111,,011101,,08,August,2025,4,"Boalia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,5,0,27,0,0,0,,0,0
01,Rajshahi,0111,,011101,,08,August,2025,5,"Chandipur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,120,13,73,4,243,0,0,0,,0,4
01,Rajshahi,0111,,011101,,08,August,2025,6,"Dubalhati, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,7,20,0,76,0,0,0,,0,0
01,Rajshahi,0111,,011101,,08,August,2025,7,"Hapania, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,272,73,66,0,428,0,0,0,,0,4
01,Rajshahi,0111,,011101,,08,August,2025,8,"Hashaigari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,6,0,26,0,0,0,,0,0
01,Rajshahi,0111,,011101,,08,August,2025,9,"Kirtipur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,6,8,0,58,0,0,0,,0,0
01,Rajshahi,0111,,011101,,08,August,2025,10,"Shikarpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,6,0,0,0,,0,0
01,Rajshahi,0111,,011101,,08,August,2025,11,"Tilakpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,63,9,21,0,95,0,0,0,,0,0
01,Rajshahi,0111,,011101,,08,August,2025,12,"Shailgachhi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,2,4,0,43,0,0,0,,0,0
01,Rajshahi,0111,,011101,,08,August,2025,13,"Naogaon, MCWC",0,0,0,0,0,0,0,0,8,8,9,9,8,9,9,8,9,9,0,10,8,13,31,0,0,0,0,0,0,0,0,0,31,2,7,0,40,36,0,0,,4,0
01,Rajshahi,0111,,011101,,09,September,2025,1,"Bakterpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,61,13,24,0,107,1,0,0,,4,0
01,Rajshahi,0111,,011101,,09,September,2025,2,"Balihar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,86,3,25,0,123,0,0,0,,4,0
01,Rajshahi,0111,,011101,,09,September,2025,3,"Barshail, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56,13,18,2,0,89,0,0,0,,4,0
01,Rajshahi,0111,,011101,,09,September,2025,4,"Boalia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,5,4,29,0,0,0,,0,0
01,Rajshahi,0111,,011101,,09,September,2025,5,"Chandipur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,171,19,59,13,272,0,0,0,,4,4
01,Rajshahi,0111,,011101,,09,September,2025,6,"Dubalhati, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,77,17,18,0,118,0,0,0,,0,0
01,Rajshahi,0111,,011101,,09,September,2025,7,"Hapania, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,206,68,62,0,351,0,0,0,,4,0
01,Rajshahi,0111,,011101,,09,September,2025,8,"Hashaigari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0111,,011101,,09,September,2025,9,"Kirtipur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,4,16,0,80,0,0,0,,0,0
01,Rajshahi,0111,,011101,,09,September,2025,10,"Shikarpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,9,0,0,0,,3,0
01,Rajshahi,0111,,011101,,09,September,2025,11,"Tilakpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,24,0,86,0,0,0,,2,0
01,Rajshahi,0111,,011101,,09,September,2025,12,"Shailgachhi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,5,13,0,63,0,0,0,,0,0
01,Rajshahi,0111,,011101,,09,September,2025,13,"Naogaon, MCWC",0,0,0,0,0,0,0,0,9,2,9,9,2,9,9,2,9,9,0,27,12,9,33,0,0,0,0,0,0,0,0,0,38,4,37,0,79,0,25,15,,4,0
01,Rajshahi,0111,,011101,,10,October,2025,1,"Bakterpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,70,17,57,0,150,0,0,0,,4,0
01,Rajshahi,0111,,011101,,10,October,2025,2,"Balihar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103,4,16,0,130,0,0,0,,4,0
01,Rajshahi,0111,,011101,,10,October,2025,3,"Barshail, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,29,27,4,0,155,0,0,0,,4,0
01,Rajshahi,0111,,011101,,10,October,2025,4,"Boalia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,6,0,37,0,0,0,,2,0
01,Rajshahi,0111,,011101,,10,October,2025,5,"Chandipur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,245,42,70,10,398,312,56,0,,4,4
01,Rajshahi,0111,,011101,,10,October,2025,6,"Dubalhati, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,153,16,27,0,214,0,0,0,,0,0
01,Rajshahi,0111,,011101,,10,October,2025,7,"Hapania, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,209,79,70,0,371,0,0,0,,4,4
01,Rajshahi,0111,,011101,,10,October,2025,8,"Hashaigari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0111,,011101,,10,October,2025,9,"Kirtipur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88,4,10,0,110,0,0,0,,0,0
01,Rajshahi,0111,,011101,,10,October,2025,10,"Shikarpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,2,2,0,30,0,0,0,,4,0
01,Rajshahi,0111,,011101,,10,October,2025,11,"Tilakpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,45,15,18,0,85,0,0,0,,2,0
01,Rajshahi,0111,,011101,,10,October,2025,12,"Shailgachhi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,123,14,23,0,191,0,0,0,,0,0
01,Rajshahi,0111,,011101,,10,October,2025,13,"Naogaon, MCWC",0,0,0,0,0,0,0,0,9,3,4,10,3,4,10,3,4,10,0,30,6,8,36,0,0,0,0,0,0,0,0,2,50,2,9,0,63,43,0,0,,4,0
01,Rajshahi,0111,,011102,,10,October,2024,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,233,11,19,0,272,0,0,0,,0,0
01,Rajshahi,0111,,011102,,10,October,2024,2,"Bhimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,905,45,251,0,1315,0,0,0,,0,0
01,Rajshahi,0111,,011102,,10,October,2024,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,200,10,30,0,260,0,0,0,,0,0
01,Rajshahi,0111,,011102,,10,October,2024,4,"Cheragpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,249,643,105,125,0,1122,0,0,0,,0,0
01,Rajshahi,0111,,011102,,10,October,2024,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,14,64,0,203,0,0,0,,0,0
01,Rajshahi,0111,,011102,,10,October,2024,6,"Hatur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,423,33,79,0,834,0,0,0,,0,0
01,Rajshahi,0111,,011102,,10,October,2024,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,221,11,27,0,327,0,0,0,,0,0
01,Rajshahi,0111,,011102,,10,October,2024,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0111,,011102,,10,October,2024,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,124,30,170,0,339,0,0,0,,0,0
01,Rajshahi,0111,,011102,,10,October,2024,10,"Uttargram, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,700,30,170,0,941,0,0,0,,0,0
01,Rajshahi,0111,,011102,,10,October,2024,11,"Matajihut, Mohadebpur, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,667,58,189,0,914,0,0,0,,0,0
01,Rajshahi,0111,,011102,,11,November,2024,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,243,13,24,0,284,0,0,0,,0,0
01,Rajshahi,0111,,011102,,11,November,2024,2,"Bhimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,863,45,169,0,1182,0,0,0,,0,0
01,Rajshahi,0111,,011102,,11,November,2024,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,15,20,0,245,0,0,0,,0,0
01,Rajshahi,0111,,011102,,11,November,2024,4,"Cheragpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,266,556,48,252,0,1122,0,0,0,,4,2
01,Rajshahi,0111,,011102,,11,November,2024,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,20,112,0,276,0,0,0,,0,0
01,Rajshahi,0111,,011102,,11,November,2024,6,"Hatur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,396,28,61,0,624,0,0,0,,0,0
01,Rajshahi,0111,,011102,,11,November,2024,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,269,11,27,0,346,0,0,0,,0,0
01,Rajshahi,0111,,011102,,11,November,2024,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0111,,011102,,11,November,2024,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,198,30,170,0,408,0,0,0,,0,0
01,Rajshahi,0111,,011102,,11,November,2024,10,"Uttargram, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,800,30,170,0,1038,0,0,0,,0,0
01,Rajshahi,0111,,011102,,11,November,2024,11,"Matajihut, Mohadebpur, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,792,66,214,0,1072,0,0,0,,0,0
01,Rajshahi,0111,,011102,,12,December,2024,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,239,15,52,0,319,0,0,0,,0,0
01,Rajshahi,0111,,011102,,12,December,2024,2,"Bhimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,790,75,320,0,1375,0,0,0,,0,0
01,Rajshahi,0111,,011102,,12,December,2024,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,10,15,0,235,0,0,0,,0,0
01,Rajshahi,0111,,011102,,12,December,2024,4,"Cheragpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,224,472,43,341,0,1080,0,0,0,,4,1
01,Rajshahi,0111,,011102,,12,December,2024,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,11,55,0,124,0,0,0,,0,0
01,Rajshahi,0111,,011102,,12,December,2024,6,"Hatur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,402,30,62,0,655,0,0,0,,0,0
01,Rajshahi,0111,,011102,,12,December,2024,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,227,13,34,0,321,0,0,0,,0,0
01,Rajshahi,0111,,011102,,12,December,2024,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0111,,011102,,12,December,2024,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,210,45,218,0,493,0,0,0,,0,0
01,Rajshahi,0111,,011102,,12,December,2024,10,"Uttargram, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,648,35,145,0,893,0,0,0,,0,0
01,Rajshahi,0111,,011102,,12,December,2024,11,"Matajihut, Mohadebpur, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,430,47,146,0,623,0,0,0,,0,0
01,Rajshahi,0111,,011102,,01,January,2025,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,230,15,52,0,310,0,0,0,,0,0
01,Rajshahi,0111,,011102,,01,January,2025,2,"Bhimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,552,48,264,0,989,0,0,0,,0,0
01,Rajshahi,0111,,011102,,01,January,2025,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,100,10,15,0,131,0,0,0,,0,0
01,Rajshahi,0111,,011102,,01,January,2025,4,"Cheragpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,212,409,52,91,0,764,0,0,0,,0,4
01,Rajshahi,0111,,011102,,01,January,2025,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,12,66,0,276,0,0,0,,0,0
01,Rajshahi,0111,,011102,,01,January,2025,6,"Hatur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,337,28,47,0,577,0,0,0,,0,0
01,Rajshahi,0111,,011102,,01,January,2025,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,217,11,19,0,284,0,0,0,,0,0
