Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,SI,Facility,1st Dose,2nd Dose,3rd Dose,4th Dose,5th Dose,1st Visit,2nd Visit,3rd Visit,4th Visit,Counseling on Post partum FP method,No. of mother Suffering from APH,Inj.antenatal costeroides in(24-34 weeks),No.of Pregnant mother Receive Misoprostol,Normal,C-Section,Others (Forcep/Vacuum/Breech),No. of delivery followed (AMTSL),No. of mother uses Partograph,No. of mother Suffering from IPH,No. of services post abortion care,No. of pre-eclampsia patient,1st Visit (PNC),2nd Visit (PNC),3rd Visit (PNC),4th Visit (PNC),No. of mother counseled on FP method after Postpartum,No. of mother suffering from PPH after Delivery
01,Rajshahi,0110,Joypurhat,011003,Panchbibi,4,"Aymarasulpur, UH&FWC",0,0,0,0,0,133,74,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0110,Joypurhat,011003,Panchbibi,5,"Bagjana, UH&FWC",0,0,0,0,0,190,265,115,93,378,0,0,10,33,0,0,33,33,0,0,0,33,2,2,157,287,0
01,Rajshahi,0110,Joypurhat,011003,Panchbibi,6,"Balighata, UH&FWC",0,0,0,0,0,285,195,131,119,721,0,0,19,43,0,0,43,0,0,6,0,44,39,135,198,423,0
01,Rajshahi,0110,Joypurhat,011003,Panchbibi,7,"Dharanji, UH&FWC",0,0,0,0,0,79,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0110,Joypurhat,011003,Panchbibi,8,"Kusumba, UH&FWC",0,0,0,0,0,170,86,60,52,368,0,0,1,0,0,0,0,0,0,2,0,0,2,34,59,157,0
01,Rajshahi,0110,Joypurhat,011003,Panchbibi,9,"Mohamadpur, UH&FWC",0,0,0,0,0,88,52,24,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,1,"Joypurhat Sadar, MCH-FP Unit",0,0,0,0,0,30,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,2,"Amdai, UH&FWC",0,0,0,0,0,417,197,152,130,765,0,0,5,1,0,0,1,0,0,0,0,2,22,52,80,495,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,3,"Bambu, UH&FWC",24,20,20,11,25,359,183,104,111,186,47,0,0,15,0,0,15,1,1,2,0,183,274,326,407,185,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,4,"Bhadsha, UH&FWC",0,0,0,0,0,387,246,180,132,133,0,0,25,26,0,0,26,0,0,0,0,30,16,32,41,125,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,5,"Dhalahar, Rural Dispensary(RD)",0,0,0,0,0,270,146,89,52,511,0,0,0,0,0,0,0,0,0,0,0,20,18,8,0,44,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,6,"Dogachhi, UH&FWC",4,6,7,9,17,388,172,106,120,387,0,0,9,3,0,0,3,2,1,1,0,16,13,21,135,137,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,7,"Jamalpur, UH&FWC",67,57,47,68,93,504,377,311,290,642,1,0,13,9,0,0,9,0,0,0,0,9,65,124,288,616,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,8,"Mohammadabad, UH&FWC",0,0,0,0,0,356,275,103,44,778,0,0,0,8,0,0,8,8,0,0,0,8,8,78,243,208,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,9,"Puranapail, UH&FWC",0,0,0,0,0,184,108,51,41,113,0,0,0,0,0,0,0,0,0,0,0,0,4,17,17,30,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,10,"Joipurhat, MCWC",214,368,303,290,223,1958,654,353,267,957,0,196,298,317,0,0,317,265,0,32,0,333,344,42,30,757,0
01,Rajshahi,0110,Joypurhat,011005,Kalai,1,"Kalai, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0110,Joypurhat,011005,Kalai,2,"Kalai, Sadar Clinic",0,0,0,0,0,197,134,87,55,198,0,0,2,0,0,0,0,0,0,0,0,1,2,25,82,158,0
01,Rajshahi,0110,Joypurhat,011005,Kalai,3,"Matrai, UH&FWC",0,0,0,0,0,310,152,84,50,503,0,0,8,9,0,0,9,9,0,0,0,9,9,69,94,142,0
01,Rajshahi,0110,Joypurhat,011005,Kalai,4,"Punat, UH&FWC",0,0,0,0,0,143,91,50,26,12,0,0,2,13,0,0,13,3,0,0,0,13,7,8,16,11,0
01,Rajshahi,0110,Joypurhat,011005,Kalai,5,"Udaypur, UH&FWC",0,0,0,0,0,113,48,40,14,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,14,0
01,Rajshahi,0110,Joypurhat,011005,Kalai,6,"Zindarpur, Rural Dispensary(RD)",0,0,0,0,0,357,168,129,94,77,0,0,3,14,0,0,14,2,0,0,0,14,22,65,228,118,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,1,"Bakterpur, UH&FWC",0,0,0,0,0,204,87,42,34,366,0,0,0,6,0,0,6,6,0,0,0,12,37,31,31,98,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,2,"Balihar, UH&FWC",0,0,0,0,0,395,155,86,68,704,0,0,6,0,0,0,0,0,0,0,0,0,0,108,71,648,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,3,"Barshail, UH&FWC",0,0,0,0,0,359,169,73,68,669,0,0,8,7,0,0,7,2,0,0,0,7,9,43,176,235,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,4,"Boalia, UH&FWC",0,0,0,0,0,139,83,30,19,300,0,0,4,0,0,0,0,0,0,0,0,0,1,6,10,108,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,5,"Chandipur, UH&FWC",0,0,0,0,0,459,180,105,92,836,0,0,6,15,0,0,15,0,0,0,0,15,5,87,154,323,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,6,"Dubalhati, UH&FWC",0,0,0,0,0,427,308,145,86,969,0,0,5,0,0,0,0,0,0,0,0,1,37,36,28,106,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,7,"Hapania, UH&FWC",0,0,0,0,0,383,357,281,571,833,0,0,0,7,0,0,7,0,0,1,0,7,161,218,343,743,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,8,"Hashaigari, UH&FWC",0,0,0,0,0,202,114,53,30,399,0,0,0,0,0,0,0,0,0,0,0,0,8,10,2,22,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,9,"Kirtipur, UH&FWC",0,0,0,0,0,146,273,143,49,435,0,0,8,1,0,0,1,0,0,0,0,1,1,86,113,273,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,10,"Shikarpur, UH&FWC",0,0,0,0,0,109,33,30,19,98,0,0,0,0,0,0,0,0,0,0,0,0,4,12,25,42,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,11,"Tilakpur, UH&FWC",0,0,0,0,0,261,133,70,68,532,0,0,5,0,0,0,0,0,0,0,0,0,4,18,57,71,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,12,"Shailgachhi, UH&FWC",0,0,0,0,0,176,97,80,35,388,0,0,9,0,0,0,0,0,0,0,0,0,1,7,13,21,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,13,"Naogaon, MCWC",70,87,64,90,66,2303,874,460,339,3718,0,8,0,336,20,0,336,254,1,1,0,356,229,162,153,630,1
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,485,101,43,25,335,0,0,6,0,0,0,0,0,0,0,0,0,2,2,19,217,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,2,"Bhimpur, UH&FWC",0,0,0,0,0,280,145,80,32,214,0,0,6,0,0,0,0,0,0,0,0,0,52,64,23,84,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,109,75,40,4,77,0,0,0,0,0,0,0,0,0,0,0,0,37,37,18,28,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,4,"Cheragpur, UH&FWC",0,0,0,0,0,232,101,46,13,958,0,0,0,8,0,0,8,0,0,0,0,8,28,33,95,958,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,21,34,28,8,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,6,"Hatur, UH&FWC",0,0,0,0,0,18,46,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,51,39,9,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,13,118,387,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,8,"Noygaon, Others",0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,135,93,70,13,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,10,"Uttargram, UH&FWC",0,0,0,0,0,307,144,80,31,25,0,0,0,0,0,0,0,0,0,0,0,2,8,6,4,5,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,11,"Matajihut, Mohadebpur, MCWC",0,0,0,0,0,192,249,164,41,646,0,0,19,107,0,0,107,0,0,0,0,107,0,0,0,107,0
01,Rajshahi,0111,Naogaon,011103,Manda,1,"Bhalain, UH&FWC",0,0,0,0,0,490,212,124,63,228,0,0,0,14,0,0,14,0,0,0,0,17,34,33,63,212,10
01,Rajshahi,0111,Naogaon,011103,Manda,2,"Bharso, UH&FWC",0,0,0,0,0,286,119,82,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011103,Manda,3,"Bishnupur, UH&FWC",0,0,0,0,0,228,232,85,32,130,0,0,0,4,0,0,4,0,0,0,0,4,4,34,53,36,0
01,Rajshahi,0111,Naogaon,011103,Manda,4,"Ganeshpur, UH&FWC",0,0,0,0,0,398,155,53,17,72,0,0,0,2,0,0,2,0,0,0,0,2,1,1,71,54,0
01,Rajshahi,0111,Naogaon,011103,Manda,5,"Kalikapur, UH&FWC",0,0,0,0,0,81,51,32,17,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7
01,Rajshahi,0111,Naogaon,011103,Manda,6,"Kanso Para, UH&FWC",0,0,0,0,0,480,392,405,272,63,0,0,0,0,0,0,0,0,0,0,0,0,0,62,34,341,0
01,Rajshahi,0111,Naogaon,011103,Manda,7,"Kashab, UH&FWC",0,0,0,0,0,152,118,31,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,2,0
01,Rajshahi,0111,Naogaon,011103,Manda,8,"Kusumba, Sadar Clinic",0,0,0,0,0,288,355,328,217,64,0,0,0,0,0,0,0,0,0,0,0,0,0,28,127,53,0
01,Rajshahi,0111,Naogaon,011103,Manda,9,"Mainani, UH&FWC",0,0,0,0,0,350,188,128,20,249,0,0,0,0,0,0,0,0,0,0,0,0,0,24,101,159,40
01,Rajshahi,0111,Naogaon,011103,Manda,10,"Manda, UH&FWC",0,0,0,0,0,529,282,157,74,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,8
01,Rajshahi,0111,Naogaon,011103,Manda,11,"Nurullabad, UH&FWC",0,0,0,0,0,171,48,23,5,39,11,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
01,Rajshahi,0111,Naogaon,011103,Manda,12,"Paranpur, UH&FWC",0,0,0,0,0,292,100,78,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011103,Manda,13,"Prasanpur, UH&FWC",0,0,0,0,0,101,44,16,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0
01,Rajshahi,0111,Naogaon,011103,Manda,14,"Tentulia, UH&FWC",0,0,0,0,0,1461,1349,1146,965,3318,5,0,0,1504,0,0,1504,142,0,3,0,1504,347,374,560,1290,2
01,Rajshahi,0111,Naogaon,011104,Badalgachhi,1,"Badalgachhi, Sadar Clinic",0,0,0,0,0,379,44,14,8,82,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0
01,Rajshahi,0111,Naogaon,011104,Badalgachhi,2,"Adhaipur, UH&FWC",0,0,0,0,0,283,122,79,45,399,0,0,3,8,0,0,8,0,0,0,0,8,10,34,55,94,0
01,Rajshahi,0111,Naogaon,011104,Badalgachhi,3,"Baludhara, UH&FWC",0,0,0,0,0,284,195,125,88,82,2,0,4,14,0,0,14,13,0,0,0,16,27,59,112,92,0
01,Rajshahi,0111,Naogaon,011104,Badalgachhi,4,"Bilasbari, UH&FWC",0,0,0,0,0,266,104,64,45,7,0,0,13,0,0,0,0,0,0,0,0,1,13,24,42,0,0
01,Rajshahi,0111,Naogaon,011104,Badalgachhi,5,"Paharpur, UH&FWC",0,0,0,0,0,311,159,111,74,0,0,0,8,14,0,0,14,0,0,0,0,14,40,113,159,8,0
01,Rajshahi,0111,Naogaon,011104,Badalgachhi,6,"Kola, Rural Dispensary(RD)",0,0,0,0,0,335,175,81,70,144,7,0,4,9,0,0,9,9,0,6,0,10,12,15,36,34,6
01,Rajshahi,0111,Naogaon,011104,Badalgachhi,7,"Mathurapur, Rural Dispensary(RD)",0,0,0,0,0,186,99,54,27,142,0,0,12,0,0,0,0,0,0,0,0,5,10,18,32,50,0
01,Rajshahi,0111,Naogaon,011104,Badalgachhi,8,"Mithapur, UH&FWC",0,0,0,0,0,367,148,114,81,106,0,0,4,0,0,0,0,0,0,0,0,0,1,27,150,96,0
01,Rajshahi,0111,Naogaon,011105,Rani Nagar,1,"Aninagar, Sadar Clinic",0,0,0,0,0,609,190,117,51,0,0,0,10,0,0,0,0,0,0,0,0,1,0,17,31,0,0
01,Rajshahi,0111,Naogaon,011105,Rani Nagar,2,"Bargachha, UH&FWC",0,0,0,0,0,45,35,26,12,74,0,0,4,0,0,0,0,0,0,0,0,2,2,0,5,5,0
01,Rajshahi,0111,Naogaon,011105,Rani Nagar,3,"Ekdala, Rural Dispensary(RD)",0,0,0,0,0,162,99,23,6,44,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,44,0
01,Rajshahi,0111,Naogaon,011105,Rani Nagar,4,"Gona, UH&FWC",0,0,0,0,0,323,184,71,46,626,0,0,2,19,0,0,19,0,0,0,0,19,19,19,19,538,0
01,Rajshahi,0111,Naogaon,011105,Rani Nagar,5,"Kaligram, Rural Dispensary(RD)",0,0,0,0,0,114,64,29,6,29,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011105,Rani Nagar,6,"Kashimpur, Rural Dispensary(RD)",0,0,0,0,0,134,44,12,7,131,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011105,Rani Nagar,7,"Mirat, UH&FWC",0,0,0,0,0,128,58,24,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
01,Rajshahi,0111,Naogaon,011105,Rani Nagar,8,"Parail, UH&FWC",0,0,0,0,0,145,110,67,29,322,0,0,4,16,0,0,16,0,0,0,0,16,16,17,136,311,0
01,Rajshahi,0111,Naogaon,011106,Patnitola,1,"Patnitola, Sadar Clinic",0,0,0,0,0,722,164,138,124,662,0,0,0,0,0,0,0,0,0,0,0,0,33,222,463,607,0
01,Rajshahi,0111,Naogaon,011106,Patnitola,2,"Akbarpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011106,Patnitola,3,"Amair, UH&FWC",0,0,0,0,0,217,65,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011106,Patnitola,4,"Dibar, UH&FWC",0,0,0,0,0,163,169,62,30,115,0,0,6,0,0,0,0,0,0,0,0,0,0,0,35,26,0
01,Rajshahi,0111,Naogaon,011106,Patnitola,5,"Ghosnagar, Rural Dispensary(RD)",0,0,0,0,0,9,12,10,3,74,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,70,0
01,Rajshahi,0111,Naogaon,011106,Patnitola,6,"Krishnapur, Rural Dispensary(RD)",0,0,0,0,0,718,230,180,173,1054,0,0,0,0,0,0,0,0,0,0,0,0,54,428,625,718,0
01,Rajshahi,0111,Naogaon,011106,Patnitola,7,"Matindhar, UH&FWC",0,0,0,0,17,365,153,85,73,546,0,0,5,15,0,0,15,0,0,0,0,15,4,35,32,20,0
01,Rajshahi,0111,Naogaon,011106,Patnitola,8,"Nazipur, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011106,Patnitola,9,"Nirmail, UH&FWC",0,0,0,0,0,18,23,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011106,Patnitola,10,"Patichara, UH&FWC",0,0,0,0,0,132,122,92,68,213,35,0,13,0,0,0,0,0,0,0,0,0,67,49,37,254,0
01,Rajshahi,0111,Naogaon,011106,Patnitola,11,"Patnitala, Rural Dispensary(RD)",0,0,0,0,0,23,36,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011106,Patnitola,12,"Shihara, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011106,Patnitola,13,"Madhoil, Patnitala, MCWC",0,0,0,0,0,310,163,110,168,98,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011106,Patnitola,14,"Krishnagar, Patnitala, MCWC",0,0,0,0,0,175,83,52,53,182,0,0,4,12,0,0,12,6,0,0,0,12,17,45,80,114,0
01,Rajshahi,0111,Naogaon,011107,Atrai,1,"Ahsanganj, Rural Dispensary(RD)",0,0,0,0,0,160,101,74,57,394,0,0,0,0,0,0,0,0,0,0,0,0,43,27,16,86,0
01,Rajshahi,0111,Naogaon,011107,Atrai,2,"Bhopara, Rural Dispensary(RD)",0,0,0,0,0,146,178,135,134,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,112,0
01,Rajshahi,0111,Naogaon,011107,Atrai,3,"Bisha, Rural Dispensary(RD)",0,0,0,0,0,132,66,39,19,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011107,Atrai,4,"Hatkalu Para, Rural Dispensary(RD)",0,0,0,0,0,65,21,8,6,78,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,23,0
01,Rajshahi,0111,Naogaon,011107,Atrai,5,"Kalikapur, UH&FWC",0,2,1,0,0,369,141,72,95,547,0,0,2,16,0,0,16,8,0,0,0,19,14,17,14,51,1
01,Rajshahi,0111,Naogaon,011107,Atrai,6,"Maniari, Rural Dispensary(RD)",0,0,0,0,0,13,11,9,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011107,Atrai,7,"Panchupur, Sadar Clinic",0,0,0,0,0,282,184,105,34,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011107,Atrai,8,"Sahagola, Rural Dispensary(RD)",0,0,0,0,0,33,16,9,0,58,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,12,0
01,Rajshahi,0111,Naogaon,011108,Dhamoirhat,1,"Agra Digun, Rural Dispensary(RD)",0,0,0,0,0,162,73,48,24,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011108,Dhamoirhat,2,"Alampur, UH&FWC",0,0,0,0,0,116,36,26,9,165,0,0,0,1,0,0,1,0,0,0,0,3,23,32,43,109,0
01,Rajshahi,0111,Naogaon,011108,Dhamoirhat,3,"Aranagar, UH&FWC",0,0,0,0,0,117,40,38,66,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
01,Rajshahi,0111,Naogaon,011108,Dhamoirhat,4,"Dhamoirhat, UH&FWC",0,0,0,0,0,254,154,103,87,522,0,0,8,9,0,0,9,0,0,0,0,9,128,108,136,462,2
01,Rajshahi,0111,Naogaon,011108,Dhamoirhat,5,"Isabpur, UH&FWC",0,0,0,0,8,306,181,163,243,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0
01,Rajshahi,0111,Naogaon,011108,Dhamoirhat,6,"Jahanpur, UH&FWC",0,0,0,0,8,262,93,50,53,256,0,0,0,0,0,0,0,0,0,0,0,2,14,22,48,49,0
01,Rajshahi,0111,Naogaon,011108,Dhamoirhat,7,"Khelna, Rural Dispensary(RD)",0,0,0,0,0,79,44,28,13,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011108,Dhamoirhat,8,"Omar, Sadar Clinic",19,4,3,1,27,318,90,63,42,515,0,0,0,0,0,0,0,0,0,0,0,5,25,50,80,131,0
01,Rajshahi,0111,Naogaon,011109,Niamatpur,1,"Niamatpur, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011109,Niamatpur,2,"Bahadurpur, UH&FWC",0,0,0,0,0,181,223,203,105,45,0,0,10,0,0,0,0,0,0,0,0,7,7,93,87,26,0
01,Rajshahi,0111,Naogaon,011109,Niamatpur,3,"Bhabicha, UH&FWC",0,0,0,0,0,49,23,9,7,60,0,0,11,0,0,0,0,0,0,0,0,0,0,10,47,0,0
01,Rajshahi,0111,Naogaon,011109,Niamatpur,4,"Chandan Nagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011109,Niamatpur,5,"Hajinagar, UH&FWC",0,0,0,0,0,581,178,121,74,458,0,0,52,6,0,0,6,6,0,0,0,6,11,38,123,143,2
01,Rajshahi,0111,Naogaon,011109,Niamatpur,6,"Niamatpur, Sadar Clinic",0,0,0,0,0,616,130,83,70,747,3,0,19,0,0,0,0,0,0,10,0,0,2,56,114,179,0
01,Rajshahi,0111,Naogaon,011109,Niamatpur,7,"Parail, Rural Dispensary(RD)",0,0,0,0,0,53,126,93,49,17,0,0,3,0,0,0,0,0,0,0,0,0,1,26,25,12,0
01,Rajshahi,0111,Naogaon,011109,Niamatpur,8,"Rasulpur, UH&FWC",0,0,0,0,0,542,224,120,45,469,0,0,17,42,0,0,42,0,0,0,0,42,58,107,155,440,0
01,Rajshahi,0111,Naogaon,011109,Niamatpur,9,"Sreemantapur, UH&FWC",0,0,0,0,0,88,35,9,23,46,0,0,8,0,0,0,0,0,0,0,0,0,1,4,5,0,0
01,Rajshahi,0111,Naogaon,011109,Niamatpur,10,"Shibpur, MCWC",0,0,0,0,0,76,34,21,12,101,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011110,Porsa,1,"Nithpur, MCH-FP Unit",0,0,0,0,0,714,219,113,74,29,0,0,5,0,0,0,0,0,0,0,0,0,0,24,22,29,0
01,Rajshahi,0111,Naogaon,011110,Porsa,2,"Chhaor, Rural Dispensary(RD)",0,0,0,0,0,311,238,164,91,428,0,0,14,28,0,0,28,0,0,0,0,28,28,12,10,24,0
01,Rajshahi,0111,Naogaon,011110,Porsa,3,"Ganguria, UH&FWC",0,0,0,0,0,262,93,69,52,445,0,0,5,15,0,0,15,1,0,0,0,15,9,9,9,305,0
01,Rajshahi,0111,Naogaon,011110,Porsa,4,"Ghatnagar, UH&FWC",0,0,0,0,0,199,73,41,9,244,0,0,5,0,0,0,0,0,0,0,0,0,0,11,8,6,0
01,Rajshahi,0111,Naogaon,011110,Porsa,5,"Masidpur, UH&FWC",0,0,0,0,0,431,165,82,32,356,0,0,18,19,0,0,19,0,0,0,0,19,13,12,4,7,0
01,Rajshahi,0111,Naogaon,011110,Porsa,6,"Nithpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011110,Porsa,7,"Tentulia, Rural Dispensary(RD)",0,0,0,0,0,328,77,41,26,59,0,0,5,0,0,0,0,0,0,0,0,0,0,9,6,13,0
01,Rajshahi,0111,Naogaon,011111,Sapahar,1,"Aihai, Rural Dispensary(RD)",0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,Naogaon,011111,Sapahar,2,"Goala, UH&FWC",0,0,0,0,0,662,193,111,56,50,0,0,0,15,0,0,15,0,0,0,0,22,21,28,4,8,0
01,Rajshahi,0111,Naogaon,011111,Sapahar,3,"Pathari, UH&FWC",0,0,0,0,0,77,12,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
01,Rajshahi,0111,Naogaon,011111,Sapahar,4,"Sapahar, Sadar Clinic",0,0,0,0,122,476,73,32,30,68,0,0,6,0,0,0,0,0,0,0,0,0,1,0,13,39,0
01,Rajshahi,0111,Naogaon,011111,Sapahar,5,"Shiranti, UH&FWC",0,0,0,0,0,502,115,40,17,227,0,0,5,18,0,0,18,0,0,0,0,18,0,5,36,227,0
01,Rajshahi,0111,Naogaon,011111,Sapahar,6,"Tilna, UH&FWC",0,0,0,0,0,297,178,90,39,355,0,0,0,3,0,0,3,1,1,0,0,3,0,4,165,172,0
01,Rajshahi,0112,Nawabganj,011201,Nachol,1,"Fatehpur, UH&FWC",0,0,0,0,0,368,75,40,32,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0112,Nawabganj,011201,Nachol,2,"Kasba, UH&FWC",0,0,0,0,0,524,126,96,76,133,0,0,5,17,0,0,17,0,0,0,0,17,8,26,81,133,0
01,Rajshahi,0112,Nawabganj,011201,Nachol,3,"Nachole, Sadar Clinic",0,0,0,0,0,338,93,49,24,398,0,0,34,0,0,0,0,0,0,0,0,0,0,8,27,228,0
01,Rajshahi,0112,Nawabganj,011201,Nachol,4,"Nizampur, UH&FWC",0,0,0,0,0,499,136,59,43,738,0,3,9,23,0,0,23,0,0,0,0,23,2,3,20,690,0
01,Rajshahi,0112,Nawabganj,011202,Gomostapur,1,"Alinagar, UH&FWC",0,0,0,0,0,316,92,55,41,132,0,0,25,37,0,0,37,0,0,0,0,37,7,15,55,63,0
01,Rajshahi,0112,Nawabganj,011202,Gomostapur,2,"Bangabari, Rural Dispensary(RD)",41,67,87,105,244,625,145,116,102,411,0,0,100,108,0,0,108,0,12,32,0,108,106,106,368,366,0
01,Rajshahi,0112,Nawabganj,011202,Gomostapur,3,"Boalia, UH&FWC",56,52,70,74,174,323,121,109,146,218,0,0,74,4,0,0,4,0,0,0,0,4,18,21,18,144,0
