Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,SI,Facility,No. of neonatal start KMC,No. of neonatal start KMC hospital delivery,No. of child discharge,No. of child discharge on request,No. of child discontinue KMC services,No. of child reffered for complication,No. of death received KMC services,No. of neonatal KMC followup,BCG (after birth),1/Child age 6 weeks,2/Child age 10 weeks,3/Child age 14 weeks,1/Child age 6 weeks (PCV),2/Child age 10 weeks (PCV),3/Child age 14 weeks (PCV),1/Child age 6 weeks (BOPV),2/Child age 10 weeks (BOPV),3/Child age 14 weeks (BOPV),1/Child age 6 weeks (IPV),2/Child age 14 weeks (IPV),1/Child age 9 months,2/Child age 15 months,Live Birth,Low birth weight Newborn (weight <2500gm),Low birth weight Newborn (weight <2000gm),Low birth weight Newborn (Before 37 weeks),Fresh,Macerated,Total still birth,Neo-Death Maternal,Maternal Death,Male,Female,Child Male (0-1)year,Child Female (0-5)year,Others,Total,Female (Outdoor),Child (0-1) year,Child (0-5) year,Total (Outdoor),No. of Facility Health Education,No. of School Health Education by SACMO
01,Rajshahi,0109,Bogura,010910,Gabtali,12,"Dhakhinpara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,2644,255,616,0,3787,0,0,0,,0,0
01,Rajshahi,0109,Bogura,010911,Sonatola,1,"Sonatola, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,265,355,0,1440,0,0,0,,0,0
01,Rajshahi,0109,Bogura,010911,Sonatola,2,"Balua, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,357,442,0,1852,0,0,0,,0,0
01,Rajshahi,0109,Bogura,010911,Sonatola,3,"Digdair, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1092,4620,335,959,0,7006,0,0,0,,11,4
01,Rajshahi,0109,Bogura,010911,Sonatola,4,"Jorgachha, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,1943,122,221,61,2629,0,0,0,,0,0
01,Rajshahi,0109,Bogura,010911,Sonatola,5,"Madhupur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,260,3938,337,858,237,5630,0,0,0,,52,52
01,Rajshahi,0109,Bogura,010911,Sonatola,6,"Tekani Chukainagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,912,114,222,113,1457,0,0,0,,0,0
01,Rajshahi,0109,Bogura,010911,Sonatola,7,"pakullah, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,2446,158,451,0,3924,0,0,0,,52,48
01,Rajshahi,0109,Bogura,010912,Shajahanpur,1,"Shajahanpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0109,Bogura,010912,Shajahanpur,2,"Ashekpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,347,2310,242,641,0,3540,0,0,0,,44,33
01,Rajshahi,0109,Bogura,010912,Shajahanpur,3,"Mazira, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,2229,284,738,76,3734,0,0,0,,52,21
01,Rajshahi,0109,Bogura,010912,Shajahanpur,4,"Amrul, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,1694,151,505,0,2656,0,0,0,,48,36
01,Rajshahi,0109,Bogura,010912,Shajahanpur,5,"Madla, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,2760,352,610,0,4128,0,0,0,,18,0
01,Rajshahi,0109,Bogura,010912,Shajahanpur,6,"Sultangoanj, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,2826,507,732,0,4528,0,0,0,,12,28
01,Rajshahi,0109,Bogura,010912,Shajahanpur,7,"Aria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,3775,249,649,5,5154,0,0,0,,48,44
01,Rajshahi,0109,Bogura,010912,Shajahanpur,8,"Kharna, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1355,135,450,0,2451,0,0,0,,48,44
01,Rajshahi,0109,Bogura,010912,Shajahanpur,9,"Gohael, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1222,107,268,1,1788,0,0,0,,0,0
01,Rajshahi,0109,Bogura,010912,Shajahanpur,10,"Khottapara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,335,2462,215,575,18,3605,0,0,0,,0,2
01,Rajshahi,0109,Bogura,010912,Shajahanpur,11,"Chopinagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1498,152,486,0,2334,0,0,0,,0,0
01,Rajshahi,0109,Bogura,010912,Shajahanpur,12,"CMH Bogra Cantonment, Others",0,0,0,0,0,0,0,0,235,368,361,383,317,345,363,322,356,379,0,384,322,315,998,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011001,Khetlal,1,"Khetlal, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011001,Khetlal,2,"Alampur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1227,2836,169,524,0,4756,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011001,Khetlal,3,"Barail, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,937,3011,140,771,0,4859,0,0,0,,40,24
01,Rajshahi,0110,Joypurhat,011001,Khetlal,4,"Baratara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,230,4306,141,1008,125,5810,0,0,0,,32,16
01,Rajshahi,0110,Joypurhat,011001,Khetlal,5,"Khetlal, Sadar Clinic",0,0,0,0,0,0,0,0,135,149,143,150,148,143,150,150,143,150,0,156,153,130,13,0,0,0,0,0,0,0,0,74,2643,279,721,0,3717,0,0,0,,26,2
01,Rajshahi,0110,Joypurhat,011001,Khetlal,6,"Mamudpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,532,3169,339,575,0,4615,0,0,0,,16,0
01,Rajshahi,0110,Joypurhat,011002,Akkelpur,1,"Akkelpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1306,147,333,4,1817,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011002,Akkelpur,2,"Gopinathpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,418,2735,354,705,0,4212,0,0,0,,40,32
01,Rajshahi,0110,Joypurhat,011002,Akkelpur,3,"Raikali, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,582,2143,250,549,109,3633,8,8,0,,0,4
01,Rajshahi,0110,Joypurhat,011002,Akkelpur,4,"Rukindipur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1316,50,282,0,1648,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011002,Akkelpur,5,"Sonamukhi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,199,2879,172,541,10,3801,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011002,Akkelpur,6,"Tilakpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,381,2403,259,684,0,3727,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011002,Akkelpur,7,"Raikhali, Akkelpur, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,176,450,185,159,25,995,77,67,8,,5,15
01,Rajshahi,0110,Joypurhat,011003,Panchbibi,1,"Panchbibi, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,2906,144,406,0,4030,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011003,Panchbibi,2,"Aolai, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,42,34,21,0,112,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011003,Panchbibi,3,"Atapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,390,3037,523,482,31,4463,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011003,Panchbibi,4,"Aymarasulpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,1066,120,270,0,1724,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011003,Panchbibi,5,"Bagjana, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,591,2125,261,384,0,3361,0,0,0,,32,0
01,Rajshahi,0110,Joypurhat,011003,Panchbibi,6,"Balighata, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,1,0,1,0,0,881,3127,260,510,195,4973,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011003,Panchbibi,7,"Dharanji, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2141,155,429,456,3427,0,0,0,,44,6
01,Rajshahi,0110,Joypurhat,011003,Panchbibi,8,"Kusumba, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,1753,132,370,88,2867,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011003,Panchbibi,9,"Mohamadpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,1368,107,277,392,2843,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,1,"Joypurhat Sadar, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,62,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,2,"Amdai, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,405,2303,401,440,22,3571,0,0,0,,36,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,3,"Bambu, UH&FWC",0,0,0,0,0,0,0,0,27,26,23,28,26,23,29,26,23,28,0,28,26,26,15,0,0,0,0,0,0,0,0,184,2100,162,436,27,2909,0,0,0,,48,4
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,4,"Bhadsha, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,117,2882,254,671,145,4069,0,0,0,,26,5
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,5,"Dhalahar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,1857,177,233,2,2521,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,6,"Dogachhi, UH&FWC",0,0,0,0,0,0,0,0,16,17,15,17,9,12,11,9,12,11,0,11,26,6,3,0,0,0,0,0,0,0,0,313,2087,248,639,66,3353,0,0,0,,37,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,7,"Jamalpur, UH&FWC",0,0,0,0,0,0,0,0,126,132,121,114,132,120,114,132,120,114,0,121,130,119,9,0,0,0,0,0,0,0,0,171,3670,604,813,486,5744,0,0,0,,40,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,8,"Mohammadabad, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,313,3582,290,1014,20,5219,0,0,0,,48,4
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,9,"Puranapail, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1277,185,557,15,2138,0,0,0,,24,0
01,Rajshahi,0110,Joypurhat,011004,Joypurhat Sadar,10,"Joipurhat, MCWC",15,0,0,0,0,0,0,0,613,579,568,605,579,604,605,647,570,986,0,596,653,525,317,16,17,72,0,0,0,0,0,209,3901,535,1367,13,6025,383,0,0,,190,11
01,Rajshahi,0110,Joypurhat,011005,Kalai,1,"Kalai, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0110,Joypurhat,011005,Kalai,2,"Kalai, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2341,448,805,0,3735,0,0,0,,44,0
01,Rajshahi,0110,Joypurhat,011005,Kalai,3,"Matrai, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,216,3318,496,865,1,4896,0,0,0,,20,4
01,Rajshahi,0110,Joypurhat,011005,Kalai,4,"Punat, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,431,3235,215,741,13,4635,0,0,0,,52,18
01,Rajshahi,0110,Joypurhat,011005,Kalai,5,"Udaypur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688,4559,295,911,11,7464,0,0,0,,48,6
01,Rajshahi,0110,Joypurhat,011005,Kalai,6,"Zindarpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,53,3534,277,685,24,4573,0,0,0,,43,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,1,"Bakterpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,109,1314,187,540,0,2150,1,0,0,,22,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,2,"Balihar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,2117,158,628,23,3315,0,0,0,,52,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,3,"Barshail, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,365,3514,397,780,74,5130,0,0,0,,52,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,4,"Boalia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1086,181,403,4,1874,0,0,0,,10,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,5,"Chandipur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,326,5333,465,1406,155,7685,312,56,0,,48,40
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,6,"Dubalhati, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2827,262,604,0,3884,0,0,0,,20,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,7,"Hapania, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,320,3818,669,1035,24,5866,0,0,0,,44,32
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,8,"Hashaigari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,467,86,138,0,741,0,0,0,,2,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,9,"Kirtipur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,332,2108,215,532,0,3187,0,0,0,,12,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,10,"Shikarpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,440,78,243,36,886,0,0,0,,9,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,11,"Tilakpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1873,250,754,72,3049,0,0,0,,22,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,12,"Shailgachhi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1117,119,323,16,1666,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011101,Naogaon Sadar,13,"Naogaon, MCWC",4,0,0,0,0,0,0,0,131,115,114,112,115,114,112,115,114,112,0,171,120,134,356,4,2,1,0,0,0,0,0,105,1720,118,453,14,2410,393,25,15,,52,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1229,94,328,0,1697,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,2,"Bhimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,5898,476,1807,0,9367,0,0,0,,24,12
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,1303,163,244,0,2041,0,0,0,,8,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,4,"Cheragpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1426,3250,361,1149,0,6186,0,0,0,,36,16
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,968,106,359,0,1581,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,6,"Hatur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,2204,261,517,0,4135,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,1365,52,118,0,1837,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1801,546,2000,138,4614,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,10,"Uttargram, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,4277,249,1049,0,6088,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011102,Mohadebpur,11,"Matajihut, Mohadebpur, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,1,0,0,0,0,0,0,3324,291,968,0,4583,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011103,Manda,1,"Bhalain, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,244,2856,738,1731,0,5569,0,0,0,,10,2
01,Rajshahi,0111,Naogaon,011103,Manda,2,"Bharso, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,1830,363,649,0,3730,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011103,Manda,3,"Bishnupur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,354,2337,328,541,78,3638,63,21,0,,11,8
01,Rajshahi,0111,Naogaon,011103,Manda,4,"Ganeshpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1245,3304,504,1049,0,6102,0,0,0,,38,0
01,Rajshahi,0111,Naogaon,011103,Manda,5,"Kalikapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,2371,76,437,0,3943,0,0,0,,40,4
01,Rajshahi,0111,Naogaon,011103,Manda,6,"Kanso Para, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,4009,726,1171,0,6824,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011103,Manda,7,"Kashab, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,569,196,226,195,1463,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011103,Manda,8,"Kusumba, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,3355,1071,1356,43,6158,0,0,0,,12,0
01,Rajshahi,0111,Naogaon,011103,Manda,9,"Mainani, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,3631,221,925,168,5153,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011103,Manda,10,"Manda, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,3281,425,916,0,5345,0,0,0,,48,0
01,Rajshahi,0111,Naogaon,011103,Manda,11,"Nurullabad, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,1481,133,382,383,2865,0,0,0,,4,0
01,Rajshahi,0111,Naogaon,011103,Manda,12,"Paranpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233,2200,322,423,0,4178,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011103,Manda,13,"Prasanpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,1903,244,570,0,3353,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011103,Manda,14,"Tentulia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,0,0,1,0,0,0,0,0,578,4864,3364,1917,247,10970,0,0,0,,49,4
01,Rajshahi,0111,Naogaon,011104,Badalgachhi,1,"Badalgachhi, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,824,149,318,102,1504,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011104,Badalgachhi,2,"Adhaipur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1934,221,359,0,2514,0,0,0,,0,8
01,Rajshahi,0111,Naogaon,011104,Badalgachhi,3,"Baludhara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,877,2058,326,730,298,4289,0,0,0,,12,38
01,Rajshahi,0111,Naogaon,011104,Badalgachhi,4,"Bilasbari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1509,195,227,27,2040,0,0,0,,0,0
01,Rajshahi,0111,Naogaon,011104,Badalgachhi,5,"Paharpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1106,2756,495,938,0,5295,0,0,0,,0,44
