Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,Month_Code,Month_Name,Year,SI,Facility,Wrapping after Birth within 1 minute,No. of uses 7.1% chlorhexidine digluconate for umbilical cord care,No. of newborn touch skin-care after Gluconate umbilical cord care,No. of newborn breastfeeding (First 24 hours),No. of newborn resitated with bag-mask,1st Visit,2nd Visit,3rd Visit,4th Visit,No. of Reffered Complicated Pregnant Mother in antenatal period,No. of Reffered Complicated Pregnant Mother in Delivery period,No. of Reffered Complicated Pregnant Mother in postnatal period,No. of Reffered patient to Newborn taken by MgSO4,No. of Reffered complication acceptors,No. of ECP Referred,Treatment/Advised,Reffered,Counseling on Adolescence change,Counseling on marriage and adolescent girl received pregnancy,Child No. of adolescent received IFA,Treatment on RTI/STD,Counseling on RTI/STD,Counseling on diversified food,Counseling on prevention of adolescent and violence,Counseling on prevention and cure for mental problems and drug addiction,No. of adolescent girl counseled on Sanitary Pad,Reffered (Adolescent),No. of Treatment on RTI/STI infection,No. of MR(MVA) services,No. of MR Service By Medicine,Total VIA Positive,Total VIA Negative,Total CBE Positive,Total Negative
01,Rajshahi,0111,,011101,,07,July,2025,3,"Barshail, UH&FWC",0,0,0,0,0,0,0,2,14,4,0,0,0,0,0,0,0,10,10,0,10,5,10,10,5,10,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,07,July,2025,4,"Boalia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,4,1,4,3,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,07,July,2025,5,"Chandipur, UH&FWC",0,0,0,0,0,0,2,6,7,0,0,0,0,0,0,0,0,28,28,0,28,2,28,28,28,28,0,2,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,07,July,2025,6,"Dubalhati, UH&FWC",0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,44,44,0,44,5,44,44,44,44,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,07,July,2025,7,"Hapania, UH&FWC",1,1,1,1,0,1,2,4,28,0,2,0,0,0,0,1,0,121,121,0,121,12,121,121,121,121,0,10,1,0,0,0,0,0
01,Rajshahi,0111,,011101,,07,July,2025,8,"Hashaigari, UH&FWC",0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,21,21,0,21,2,21,21,21,21,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,07,July,2025,9,"Kirtipur, UH&FWC",0,0,0,0,0,0,0,7,10,2,0,0,0,0,0,0,0,10,20,0,5,0,30,0,0,30,0,3,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,07,July,2025,10,"Shikarpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,07,July,2025,11,"Tilakpur, UH&FWC",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,17,0,17,0,17,17,17,17,0,1,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,07,July,2025,12,"Shailgachhi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,3,15,3,2,7,0,2,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,07,July,2025,13,"Naogaon, MCWC",32,32,32,32,0,32,20,10,30,0,2,0,0,0,3,0,0,11,15,15,15,0,15,15,15,15,0,13,0,1,0,5,0,5
01,Rajshahi,0111,,011101,,08,August,2025,1,"Bakterpur, UH&FWC",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,9,0,9,0,9,9,9,9,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,08,August,2025,2,"Balihar, UH&FWC",0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,10,10,0,10,0,10,10,10,10,0,2,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,08,August,2025,3,"Barshail, UH&FWC",0,0,0,0,0,0,0,2,14,4,1,0,0,0,0,0,0,10,10,0,10,5,10,10,4,10,0,2,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,08,August,2025,4,"Boalia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,3,3,3,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,08,August,2025,5,"Chandipur, UH&FWC",0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,27,27,0,27,3,27,27,27,27,0,3,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,08,August,2025,6,"Dubalhati, UH&FWC",0,0,0,0,0,0,2,3,7,0,0,0,0,0,0,0,0,32,32,0,32,6,32,32,32,32,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,08,August,2025,7,"Hapania, UH&FWC",0,0,0,0,0,0,6,11,66,0,7,0,0,0,0,2,0,155,155,0,155,12,155,155,155,155,0,20,3,0,0,0,0,0
01,Rajshahi,0111,,011101,,08,August,2025,8,"Hashaigari, UH&FWC",0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,18,18,0,18,2,18,18,18,18,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,08,August,2025,9,"Kirtipur, UH&FWC",0,0,0,0,0,0,0,7,14,2,0,0,0,0,0,0,0,10,15,0,3,0,20,0,0,30,0,3,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,08,August,2025,10,"Shikarpur, UH&FWC",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,08,August,2025,11,"Tilakpur, UH&FWC",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,13,13,0,13,0,13,13,13,13,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,08,August,2025,12,"Shailgachhi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,7,7,7,4,7,0,1,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,08,August,2025,13,"Naogaon, MCWC",31,31,31,31,0,31,25,7,11,5,1,0,0,0,4,0,0,13,13,0,13,0,13,13,13,13,0,9,0,0,0,2,0,2
01,Rajshahi,0111,,011101,,09,September,2025,1,"Bakterpur, UH&FWC",1,1,1,1,0,1,2,5,0,0,0,0,0,0,0,0,0,12,12,0,12,0,12,12,12,12,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,09,September,2025,2,"Balihar, UH&FWC",0,0,0,0,0,0,0,12,7,1,0,0,0,0,0,0,0,10,10,0,10,0,10,10,10,10,0,2,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,09,September,2025,3,"Barshail, UH&FWC",1,1,1,1,0,1,1,1,15,4,0,0,0,0,0,0,0,11,11,0,11,2,11,11,4,11,0,2,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,09,September,2025,4,"Boalia, UH&FWC",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,3,0,3,3,3,3,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,09,September,2025,5,"Chandipur, UH&FWC",2,2,2,2,0,2,0,0,13,0,0,0,0,0,0,0,0,50,50,0,50,2,50,50,50,50,0,2,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,09,September,2025,6,"Dubalhati, UH&FWC",0,0,0,0,0,0,8,5,1,0,0,0,0,0,0,0,0,49,49,0,49,8,49,49,49,49,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,09,September,2025,7,"Hapania, UH&FWC",1,1,1,1,0,1,7,22,63,0,3,0,0,0,0,2,0,126,126,0,126,19,126,126,126,126,0,17,3,0,0,0,0,0
01,Rajshahi,0111,,011101,,09,September,2025,8,"Hashaigari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,09,September,2025,9,"Kirtipur, UH&FWC",0,0,0,0,0,0,0,5,12,3,0,0,0,0,0,0,0,10,20,0,5,0,30,0,0,20,0,3,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,09,September,2025,10,"Shikarpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,09,September,2025,11,"Tilakpur, UH&FWC",0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,6,6,0,6,0,6,6,6,6,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,09,September,2025,12,"Shailgachhi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,5,5,4,5,1,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,09,September,2025,13,"Naogaon, MCWC",33,33,33,33,0,33,30,39,20,7,6,0,0,0,0,0,0,16,16,0,16,0,16,16,16,16,0,7,0,0,0,5,0,5
01,Rajshahi,0111,,011101,,10,October,2025,1,"Bakterpur, UH&FWC",5,5,5,5,0,10,6,2,0,0,0,0,0,0,0,0,0,30,30,13,30,30,30,30,30,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,10,October,2025,2,"Balihar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,0,9,9,9,9,0,3,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,10,October,2025,3,"Barshail, UH&FWC",0,0,0,0,0,0,0,2,16,5,0,0,0,0,0,1,0,14,14,0,14,0,14,14,14,14,0,3,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,10,October,2025,4,"Boalia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,3,3,3,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,10,October,2025,5,"Chandipur, UH&FWC",1,1,1,1,0,1,0,0,9,0,0,0,0,0,0,0,0,56,56,24,56,4,56,56,56,0,0,4,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,10,October,2025,6,"Dubalhati, UH&FWC",0,0,0,0,0,0,8,6,5,0,0,0,0,0,0,0,0,41,41,0,41,11,41,41,41,41,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,10,October,2025,7,"Hapania, UH&FWC",0,0,0,0,0,0,12,37,81,0,0,0,0,0,0,1,0,163,163,0,163,11,163,163,163,163,0,16,1,0,0,0,0,0
01,Rajshahi,0111,,011101,,10,October,2025,8,"Hashaigari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,10,October,2025,9,"Kirtipur, UH&FWC",0,0,0,0,0,0,0,7,11,2,0,0,0,0,0,0,0,10,20,2,10,0,20,10,0,20,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,10,October,2025,10,"Shikarpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,10,October,2025,11,"Tilakpur, UH&FWC",0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,17,17,0,17,0,17,17,17,17,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,10,October,2025,12,"Shailgachhi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,5,24,10,24,24,10,24,0,2,0,0,0,0,0,0
01,Rajshahi,0111,,011101,,10,October,2025,13,"Naogaon, MCWC",36,36,36,36,0,36,11,14,21,5,1,0,0,0,0,0,0,12,12,0,12,0,12,12,12,12,0,6,0,0,0,1,0,1
01,Rajshahi,0111,,011102,,10,October,2024,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,43,47,0,15,48,0,0,40,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,10,October,2024,2,"Bhimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,40,0,50,50,0,30,30,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,10,October,2024,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,20,0,20,0,0,15,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,10,October,2024,4,"Cheragpur, UH&FWC",2,2,2,2,0,2,2,2,12,0,0,0,0,0,0,0,0,26,15,15,26,26,26,26,26,26,0,23,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,10,October,2024,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,10,October,2024,6,"Hatur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,20,15,15,13,9,10,15,0,251,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,10,October,2024,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,9,4,9,0,9,9,0,9,0,4,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,10,October,2024,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,10,October,2024,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,10,October,2024,10,"Uttargram, UH&FWC",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,10,October,2024,11,"Matajihut, Mohadebpur, MCWC",10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,47,0,16,45,0,0,41,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,2,"Bhimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,25,40,0,35,0,0,15,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,10,0,0,20,0,0,10,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,4,"Cheragpur, UH&FWC",2,2,2,2,0,2,2,2,2,0,0,0,0,0,0,1,0,38,38,18,38,38,38,38,38,0,0,30,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,6,"Hatur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,15,19,19,7,7,8,12,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,13,13,7,8,13,13,13,0,13,0,3,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,10,"Uttargram, UH&FWC",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,15,0,20,0,18,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,11,November,2024,11,"Matajihut, Mohadebpur, MCWC",14,14,14,14,1,14,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,43,47,0,19,46,0,0,44,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,2,"Bhimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,50,35,40,0,50,0,0,25,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,20,0,30,0,25,10,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,4,"Cheragpur, UH&FWC",1,1,1,1,0,1,1,1,24,0,0,0,0,0,0,0,0,64,64,32,64,64,64,64,64,0,0,47,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,6,"Hatur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,30,15,15,5,5,11,15,0,251,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,17,17,6,17,17,17,0,0,17,0,5,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,10,"Uttargram, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,35,15,15,10,0,0,35,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,12,December,2024,11,"Matajihut, Mohadebpur, MCWC",11,11,11,11,1,11,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,43,37,0,19,44,0,0,44,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,2,"Bhimpur, UH&FWC",0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,16,0,15,0,0,35,0,0,15,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,18,25,0,30,0,25,10,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,4,"Cheragpur, UH&FWC",1,1,1,1,0,1,1,1,16,0,0,0,0,0,0,0,0,60,60,17,60,60,60,60,60,0,0,50,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,6,"Hatur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12,17,17,7,5,8,17,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,19,19,7,19,19,19,0,0,19,0,7,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,28,10,8,0,0,0,6,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,10,"Uttargram, UH&FWC",0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,25,25,35,25,12,0,0,5,12,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,01,January,2025,11,"Matajihut, Mohadebpur, MCWC",13,13,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,35,0,16,45,0,0,40,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,2,"Bhimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,15,0,30,0,0,0,14,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,0,0,30,0,0,10,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,4,"Cheragpur, UH&FWC",1,1,1,1,0,1,1,1,0,0,0,0,0,0,2,0,0,80,80,30,80,80,80,80,80,0,0,57,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,6,"Hatur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,15,15,5,5,6,12,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,27,27,11,27,27,27,27,0,0,0,9,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,10,"Uttargram, UH&FWC",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,20,25,15,5,15,15,0,25,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,02,February,2025,11,"Matajihut, Mohadebpur, MCWC",9,9,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,34,0,14,55,0,0,45,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,2,"Bhimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,15,15,0,20,0,0,10,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,10,12,0,20,15,0,10,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,4,"Cheragpur, UH&FWC",1,1,1,1,0,1,1,6,9,0,0,0,0,0,2,0,0,170,170,40,170,22,170,170,170,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,6,"Hatur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,10,10,7,5,4,5,0,152,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,7,"Khajur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,24,24,0,24,24,24,24,24,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,8,"Noygaon, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,9,"Safapur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,10,"Uttargram, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,03,March,2025,11,"Matajihut, Mohadebpur, MCWC",4,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,04,April,2025,1,"Mohadebpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,45,0,8,58,0,0,40,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,04,April,2025,2,"Bhimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,04,April,2025,3,"Chandas, Rural Dispensary(RD)",0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,24,24,0,24,0,24,24,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,04,April,2025,4,"Cheragpur, UH&FWC",0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,195,195,19,195,7,195,195,195,0,0,21,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,04,April,2025,5,"Enayetpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0
01,Rajshahi,0111,,011102,,04,April,2025,6,"Hatur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,5,5,5,5,4,5,0,32,0,0,0,0,0,0
